[2025-04-16 11:20:13] CPU: 0.0%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 204.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:13] CPU: 12.5%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:13] CPU: 9.1%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:14] CPU: 22.5%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:14] CPU: 7.7%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:15] CPU: 7.5%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 80.00 KB/s, Network Sent: 114.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:15] CPU: 34.1%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:15] CPU: 19.5%, Memory: 24.8%, Disk Read: 0.00 B/s, Disk Write: 192.00 KB/s, Network Sent: 0.00 B/s, Network Received: 86.00 B/s
[2025-04-16 11:20:16] CPU: 12.8%, Memory: 24.9%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:16] CPU: 2.5%, Memory: 24.9%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:17] CPU: 7.7%, Memory: 24.9%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:17] CPU: 19.5%, Memory: 24.9%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:17] CPU: 0.0%, Memory: 25.0%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:18] CPU: 7.5%, Memory: 24.9%, Disk Read: 0.00 B/s, Disk Write: 164.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:18] CPU: 11.4%, Memory: 24.9%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:18] CPU: 27.9%, Memory: 25.0%, Disk Read: 0.00 B/s, Disk Write: 144.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:19] CPU: 10.5%, Memory: 25.0%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:19] CPU: 20.9%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:20] CPU: 14.0%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:20] CPU: 2.6%, Memory: 25.1%, Disk Read: 144.00 KB/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:20] CPU: 5.1%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 52.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:21] CPU: 13.2%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:21] CPU: 27.9%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:21] CPU: 20.5%, Memory: 25.0%, Disk Read: 1.41 MB/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:22] CPU: 31.9%, Memory: 25.2%, Disk Read: 2.67 MB/s, Disk Write: 236.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:22] CPU: 31.0%, Memory: 25.6%, Disk Read: 352.00 KB/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:22] CPU: 10.0%, Memory: 25.6%, Disk Read: 0.00 B/s, Disk Write: 144.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:23] CPU: 10.5%, Memory: 25.6%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 114.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:23] CPU: 17.1%, Memory: 25.4%, Disk Read: 0.00 B/s, Disk Write: 88.00 KB/s, Network Sent: 0.00 B/s, Network Received: 86.00 B/s
[2025-04-16 11:20:24] CPU: 10.0%, Memory: 25.4%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:24] CPU: 2.5%, Memory: 25.4%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:24] CPU: 2.5%, Memory: 25.4%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:25] CPU: 12.8%, Memory: 25.4%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:25] CPU: 39.5%, Memory: 25.3%, Disk Read: 0.00 B/s, Disk Write: 272.00 KB/s, Network Sent: 138.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:25] CPU: 2.5%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 942.00 B/s, Network Received: 904.00 B/s
[2025-04-16 11:20:26] CPU: 6.5%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 877.00 B/s, Network Received: 106.00 B/s
[2025-04-16 11:20:26] CPU: 17.1%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 230.00 B/s, Network Received: 997.00 B/s
[2025-04-16 11:20:27] CPU: 0.0%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:27] CPU: 5.0%, Memory: 25.0%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 188.00 B/s, Network Received: 66.00 B/s
[2025-04-16 11:20:27] CPU: 10.9%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:28] CPU: 17.1%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:28] CPU: 2.5%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:28] CPU: 6.8%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 2.49 KB/s, Network Received: 0.00 B/s
[2025-04-16 11:20:29] CPU: 14.0%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 20.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:29] CPU: 2.6%, Memory: 25.3%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 94.00 B/s, Network Received: 376.00 B/s
[2025-04-16 11:20:30] CPU: 0.0%, Memory: 25.3%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:30] CPU: 42.5%, Memory: 25.6%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 94.00 B/s, Network Received: 129.00 B/s
[2025-04-16 11:20:30] CPU: 31.6%, Memory: 25.8%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 114.00 B/s, Network Received: 78.00 B/s
[2025-04-16 11:20:31] CPU: 25.6%, Memory: 25.9%, Disk Read: 0.00 B/s, Disk Write: 36.00 KB/s, Network Sent: 2.44 KB/s, Network Received: 0.00 B/s
[2025-04-16 11:20:31] CPU: 30.0%, Memory: 25.9%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 66.00 B/s
[2025-04-16 11:20:31] CPU: 17.9%, Memory: 25.9%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 94.00 B/s, Network Received: 129.00 B/s
[2025-04-16 11:20:32] CPU: 11.6%, Memory: 25.7%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:32] CPU: 25.6%, Memory: 26.0%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:32] CPU: 26.3%, Memory: 26.4%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:33] CPU: 27.3%, Memory: 26.5%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:33] CPU: 18.4%, Memory: 26.5%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:34] CPU: 2.5%, Memory: 26.5%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:34] CPU: 6.8%, Memory: 26.5%, Disk Read: 0.00 B/s, Disk Write: 28.00 KB/s, Network Sent: 94.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:34] CPU: 14.3%, Memory: 25.9%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:35] CPU: 0.0%, Memory: 25.9%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 66.00 B/s
[2025-04-16 11:20:35] CPU: 26.7%, Memory: 26.0%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:36] CPU: 15.6%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 116.00 KB/s, Network Sent: 827.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:36] CPU: 0.0%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:36] CPU: 0.0%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 76.00 KB/s, Network Sent: 483.00 B/s, Network Received: 1.29 KB/s
[2025-04-16 11:20:37] CPU: 12.5%, Memory: 25.3%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:37] CPU: 65.9%, Memory: 25.4%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:37] CPU: 21.1%, Memory: 25.4%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:38] CPU: 23.1%, Memory: 25.4%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:38] CPU: 11.1%, Memory: 25.4%, Disk Read: 0.00 B/s, Disk Write: 180.00 KB/s, Network Sent: 129.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:39] CPU: 41.0%, Memory: 25.3%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 144.00 B/s
[2025-04-16 11:20:39] CPU: 22.5%, Memory: 25.3%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 278.00 B/s, Network Received: 275.00 B/s
[2025-04-16 11:20:39] CPU: 16.3%, Memory: 25.3%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:40] CPU: 20.5%, Memory: 25.3%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:40] CPU: 2.6%, Memory: 25.3%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:40] CPU: 0.0%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:41] CPU: 10.0%, Memory: 24.9%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:41] CPU: 20.0%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:42] CPU: 0.0%, Memory: 24.9%, Disk Read: 0.00 B/s, Disk Write: 116.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:42] CPU: 10.0%, Memory: 24.9%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:42] CPU: 16.7%, Memory: 24.9%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:43] CPU: 0.0%, Memory: 24.9%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:43] CPU: 15.0%, Memory: 25.0%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 70.00 B/s, Network Received: 42.00 B/s
[2025-04-16 11:20:43] CPU: 25.6%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 124.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:44] CPU: 10.3%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:44] CPU: 15.8%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:44] CPU: 19.5%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:45] CPU: 23.3%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:45] CPU: 15.8%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:46] CPU: 7.5%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:46] CPU: 7.9%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 96.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:46] CPU: 0.0%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:47] CPU: 5.1%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:47] CPU: 65.9%, Memory: 25.5%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:47] CPU: 2.6%, Memory: 25.4%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:48] CPU: 25.6%, Memory: 25.4%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:48] CPU: 31.0%, Memory: 25.5%, Disk Read: 0.00 B/s, Disk Write: 68.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:49] CPU: 25.0%, Memory: 25.5%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:49] CPU: 30.8%, Memory: 25.7%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:49] CPU: 9.5%, Memory: 25.6%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:50] CPU: 20.9%, Memory: 25.6%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:50] CPU: 13.2%, Memory: 25.6%, Disk Read: 0.00 B/s, Disk Write: 60.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:51] CPU: 9.8%, Memory: 25.3%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:51] CPU: 16.7%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:51] CPU: 27.5%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:52] CPU: 9.8%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:52] CPU: 17.9%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:52] CPU: 19.5%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 36.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:53] CPU: 2.6%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:53] CPU: 35.0%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:53] CPU: 15.4%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:54] CPU: 5.1%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:54] CPU: 5.3%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:55] CPU: 17.9%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:55] CPU: 10.3%, Memory: 25.0%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:55] CPU: 2.6%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:56] CPU: 12.8%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 56.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:56] CPU: 15.9%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:56] CPU: 5.0%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:57] CPU: 5.0%, Memory: 25.1%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:57] CPU: 5.1%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:58] CPU: 2.5%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 52.00 KB/s, Network Sent: 138.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:58] CPU: 4.5%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:58] CPU: 9.3%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 110.00 B/s
[2025-04-16 11:20:59] CPU: 0.0%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:59] CPU: 17.9%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:20:59] CPU: 5.0%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:00] CPU: 0.0%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:00] CPU: 7.7%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 116.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:00] CPU: 12.8%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:01] CPU: 5.0%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:01] CPU: 2.6%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:02] CPU: 12.8%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:02] CPU: 7.3%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 28.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:02] CPU: 2.6%, Memory: 25.3%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:03] CPU: 0.0%, Memory: 25.3%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:03] CPU: 40.5%, Memory: 25.4%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:03] CPU: 0.0%, Memory: 25.0%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:04] CPU: 14.6%, Memory: 25.0%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 114.00 B/s, Network Received: 86.00 B/s
[2025-04-16 11:21:04] CPU: 20.9%, Memory: 24.9%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:05] CPU: 0.0%, Memory: 25.0%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:05] CPU: 15.0%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:05] CPU: 12.5%, Memory: 25.5%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:06] CPU: 19.5%, Memory: 25.5%, Disk Read: 0.00 B/s, Disk Write: 64.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:06] CPU: 7.7%, Memory: 25.5%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 577.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:06] CPU: 7.3%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:07] CPU: 17.1%, Memory: 25.3%, Disk Read: 0.00 B/s, Disk Write: 52.00 KB/s, Network Sent: 223.00 B/s, Network Received: 623.00 B/s
[2025-04-16 11:21:07] CPU: 20.5%, Memory: 25.2%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:07] CPU: 2.4%, Memory: 25.5%, Disk Read: 160.00 KB/s, Disk Write: 140.00 KB/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
[2025-04-16 11:21:08] CPU: 22.7%, Memory: 25.5%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 66.00 B/s
[2025-04-16 11:21:08] CPU: 12.8%, Memory: 27.4%, Disk Read: 0.00 B/s, Disk Write: 0.00 B/s, Network Sent: 0.00 B/s, Network Received: 0.00 B/s
